,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
4664,46.0,1386.0,457.0,1845.0,485.0,2.1414,157700.0
4665,31.0,1744.0,720.0,2034.0,633.0,2.2684,193800.0
4666,30.0,1417.0,589.0,1615.0,540.0,1.3867,193800.0
4667,34.0,1102.0,,1325.0,439.0,1.5972,168800.0
4668,36.0,1723.0,569.0,1664.0,501.0,1.9323,161100.0
4669,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0
4670,18.0,3585.0,1661.0,5229.0,1534.0,1.847,250000.0
4671,11.0,677.0,370.0,1143.0,341.0,2.3864,350000.0
4672,31.0,2818.0,1252.0,4126.0,1200.0,2.053,229200.0
4673,52.0,1801.0,313.0,714.0,293.0,4.6838,479000.0
4674,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0
4675,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0
4676,52.0,2066.0,319.0,981.0,297.0,5.8632,450000.0
4677,52.0,1421.0,163.0,495.0,167.0,10.586,500001.0
4678,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0
4679,52.0,1621.0,284.0,588.0,272.0,6.2223,500001.0
4680,52.0,3421.0,598.0,1203.0,564.0,4.1618,500001.0
4681,52.0,2756.0,542.0,971.0,510.0,5.5871,500001.0
4682,52.0,2877.0,721.0,1186.0,704.0,3.2645,175000.0
4683,52.0,2373.0,601.0,1135.0,576.0,3.1765,225000.0
4684,52.0,1902.0,488.0,848.0,478.0,2.9621,175000.0
4685,48.0,890.0,255.0,434.0,232.0,3.6111,450000.0
4686,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0
4687,46.0,1651.0,410.0,512.0,397.0,4.0179,350000.0
4688,45.0,3312.0,880.0,1157.0,809.0,3.5719,500001.0
4689,40.0,1821.0,447.0,777.0,441.0,2.3375,355200.0
4690,48.0,1740.0,360.0,748.0,357.0,4.7019,411100.0
4691,50.0,2519.0,,1117.0,516.0,4.3667,405600.0
4692,52.0,2046.0,451.0,944.0,435.0,3.4265,456900.0
4693,52.0,2203.0,437.0,899.0,384.0,4.25,486900.0
4694,52.0,2195.0,435.0,884.0,432.0,5.24,486400.0
4695,44.0,2703.0,663.0,1045.0,619.0,3.201,287500.0
4696,39.0,2309.0,526.0,870.0,546.0,3.1677,453400.0
4697,52.0,1084.0,247.0,468.0,255.0,3.4286,474300.0
4698,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,485000.0
4699,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,375000.0
4700,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0
4701,52.0,3175.0,1057.0,1594.0,997.0,3.1766,225000.0
4702,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,500001.0
4703,52.0,1314.0,170.0,629.0,214.0,7.1669,500001.0
4704,52.0,2530.0,458.0,1122.0,449.0,3.9167,321600.0
4705,52.0,2069.0,417.0,826.0,377.0,3.5481,396000.0
4706,52.0,1482.0,336.0,768.0,300.0,3.7167,327300.0
4707,52.0,2837.0,602.0,1164.0,551.0,3.2411,250000.0
4708,48.0,1354.0,279.0,716.0,309.0,3.7167,385000.0
4709,52.0,1368.0,322.0,617.0,303.0,5.3819,440900.0
4710,33.0,2880.0,836.0,1416.0,736.0,2.6781,328800.0
4711,48.0,3551.0,826.0,1601.0,827.0,3.2279,400000.0
4712,39.0,2810.0,670.0,1109.0,624.0,3.25,355000.0
4713,52.0,2130.0,455.0,921.0,395.0,2.9605,500001.0
4714,52.0,843.0,160.0,333.0,151.0,4.5192,446000.0
4715,52.0,1608.0,289.0,630.0,252.0,5.5596,500001.0
4716,28.0,2522.0,616.0,991.0,574.0,3.1475,362500.0
4717,29.0,3946.0,1008.0,1676.0,876.0,2.7824,450000.0
4718,31.0,4345.0,1158.0,1987.0,1070.0,2.8233,310000.0
4719,25.0,2558.0,661.0,1183.0,636.0,3.5556,500000.0
4720,35.0,2457.0,552.0,1159.0,523.0,3.0862,345300.0
4721,52.0,1197.0,231.0,671.0,219.0,3.825,278500.0
4722,48.0,1266.0,234.0,539.0,222.0,4.005,275000.0
4723,41.0,2369.0,544.0,1252.0,522.0,2.9883,296100.0
4724,52.0,2239.0,423.0,832.0,411.0,5.0858,470000.0
4725,52.0,2346.0,437.0,1121.0,400.0,4.0583,444300.0
4726,52.0,1563.0,306.0,776.0,308.0,3.625,440900.0
4727,52.0,2402.0,506.0,878.0,464.0,4.0217,500001.0
4728,48.0,1825.0,404.0,728.0,363.0,3.3824,322600.0
4729,47.0,1424.0,300.0,632.0,278.0,4.0625,295200.0
4730,48.0,1835.0,380.0,956.0,370.0,3.2813,243600.0
4731,49.0,995.0,184.0,462.0,194.0,2.7917,242000.0
4732,45.0,1879.0,395.0,946.0,409.0,3.3333,254700.0
4733,50.0,3518.0,812.0,1724.0,758.0,3.0833,338100.0
4734,52.0,2053.0,480.0,900.0,417.0,3.0707,417900.0
4735,47.0,1621.0,314.0,724.0,311.0,5.7509,474100.0
4736,52.0,1004.0,231.0,590.0,226.0,4.2404,351000.0
4737,52.0,1241.0,210.0,526.0,214.0,4.4191,334100.0
4738,49.0,702.0,,458.0,187.0,4.8958,333600.0
4739,40.0,2352.0,598.0,1133.0,563.0,3.238,287500.0
4740,35.0,3517.0,879.0,1632.0,784.0,3.0956,500001.0
4741,47.0,2815.0,679.0,1533.0,594.0,2.5806,234100.0
4742,44.0,1856.0,493.0,1374.0,469.0,2.0984,158000.0
4743,42.0,1372.0,,674.0,271.0,2.8793,202100.0
4744,45.0,2283.0,,1093.0,475.0,2.5658,252000.0
4745,46.0,2149.0,451.0,905.0,443.0,2.8841,290800.0
4746,50.0,2009.0,419.0,1130.0,402.0,3.1944,213500.0
4747,39.0,975.0,292.0,723.0,285.0,2.2725,140600.0
4748,52.0,1971.0,414.0,1065.0,409.0,3.6435,195800.0
4749,52.0,2194.0,504.0,997.0,438.0,2.6654,259400.0
4750,39.0,2965.0,812.0,2638.0,794.0,2.532,172700.0
4751,39.0,1294.0,330.0,1140.0,313.0,2.2554,165000.0
4752,48.0,1184.0,328.0,953.0,311.0,2.3526,156300.0
4753,31.0,1090.0,251.0,955.0,239.0,2.913,192500.0
4754,46.0,3015.0,795.0,2300.0,725.0,2.0706,268500.0
4755,52.0,2545.0,401.0,1004.0,372.0,3.6373,420000.0
4756,41.0,2099.0,472.0,1369.0,465.0,2.7409,167100.0
4757,35.0,2345.0,607.0,2042.0,565.0,2.5955,139700.0
4758,40.0,2064.0,662.0,2140.0,617.0,2.2254,127100.0
4759,37.0,1466.0,529.0,1835.0,500.0,1.7014,123200.0
4760,36.0,1956.0,601.0,1672.0,546.0,1.8685,150700.0
4761,49.0,1104.0,266.0,668.0,297.0,3.0856,151600.0
4762,45.0,1579.0,357.0,713.0,335.0,2.1711,179200.0
4763,48.0,1769.0,429.0,993.0,405.0,2.3214,139400.0
4764,45.0,1767.0,417.0,1052.0,379.0,3.5161,157000.0
4765,38.0,1626.0,375.0,1019.0,372.0,2.3687,146800.0
4766,43.0,1690.0,379.0,1017.0,359.0,2.1078,133500.0
4767,37.0,1236.0,,966.0,292.0,3.0694,122200.0
4768,34.0,3239.0,806.0,2331.0,765.0,2.0538,125800.0
4769,41.0,1617.0,423.0,1110.0,375.0,2.4635,169400.0
4770,44.0,865.0,208.0,537.0,183.0,1.9,110900.0
4771,45.0,1839.0,459.0,1312.0,460.0,2.5625,138000.0
4772,42.0,1681.0,360.0,987.0,337.0,2.6,171400.0
4773,48.0,1426.0,331.0,784.0,356.0,1.6581,118800.0
4774,42.0,2010.0,494.0,1203.0,427.0,1.9408,134600.0
4775,35.0,1438.0,333.0,794.0,306.0,1.975,138100.0
4776,33.0,1806.0,444.0,1161.0,393.0,2.5927,161500.0
4777,33.0,2314.0,624.0,1714.0,582.0,1.7377,183900.0
4778,48.0,2437.0,443.0,1400.0,426.0,2.628,251100.0
4779,47.0,1989.0,532.0,1430.0,519.0,1.8333,151100.0
4780,42.0,1766.0,404.0,1117.0,367.0,2.0259,168800.0
4781,44.0,1008.0,223.0,544.0,223.0,2.8654,176800.0
4782,35.0,3189.0,935.0,2221.0,801.0,2.1046,114000.0
4783,39.0,2840.0,826.0,1911.0,688.0,1.9018,137500.0
4784,47.0,1082.0,198.0,455.0,193.0,3.0132,223200.0
4785,50.0,1845.0,349.0,1109.0,335.0,2.8971,127800.0
4786,47.0,1734.0,453.0,1272.0,438.0,3.1731,121500.0
4787,52.0,2511.0,587.0,1660.0,546.0,2.6098,127100.0
4788,51.0,2010.0,460.0,1355.0,433.0,2.0304,133400.0
4789,47.0,1648.0,346.0,1120.0,338.0,2.0042,114200.0
4790,45.0,1667.0,399.0,928.0,375.0,1.8783,118200.0
4791,46.0,1528.0,391.0,933.0,366.0,2.1979,125700.0
4792,46.0,2312.0,625.0,1552.0,603.0,1.6429,125000.0
4793,48.0,1614.0,320.0,684.0,318.0,4.2218,181000.0
4794,44.0,2067.0,385.0,1046.0,441.0,3.5357,156900.0
4795,49.0,2334.0,530.0,1334.0,447.0,1.89,124000.0
4796,43.0,2122.0,524.0,1510.0,436.0,2.2273,123300.0
4797,52.0,427.0,92.0,233.0,116.0,3.25,134700.0
4798,42.0,2043.0,512.0,1634.0,501.0,1.9928,125400.0
4799,36.0,1083.0,342.0,1023.0,295.0,2.1324,143800.0
4800,40.0,2323.0,661.0,1847.0,614.0,1.8316,113500.0
4801,38.0,1400.0,376.0,1139.0,315.0,2.2368,120000.0
4802,35.0,1819.0,499.0,1666.0,482.0,1.6452,125900.0
4803,38.0,2365.0,638.0,2259.0,607.0,2.0879,120700.0
4804,43.0,1350.0,287.0,811.0,307.0,3.3636,140900.0
4805,46.0,2437.0,502.0,1151.0,477.0,2.4444,134100.0
4806,49.0,1609.0,371.0,896.0,389.0,2.5156,136600.0
4807,50.0,1172.0,261.0,685.0,260.0,3.1442,130300.0
4808,49.0,1295.0,276.0,765.0,265.0,3.4306,130200.0
4809,47.0,1927.0,561.0,1349.0,508.0,1.3444,125000.0
4810,43.0,1356.0,333.0,796.0,329.0,1.7159,189700.0
4811,41.0,1425.0,285.0,838.0,296.0,3.9732,188400.0
4812,44.0,1944.0,458.0,981.0,377.0,2.6154,193200.0
4813,35.0,1627.0,838.0,3013.0,791.0,1.5565,152500.0
4814,39.0,1155.0,433.0,1857.0,424.0,2.1696,153400.0
4815,41.0,659.0,291.0,1224.0,290.0,2.0817,132500.0
4816,40.0,907.0,349.0,1426.0,323.0,1.8571,143800.0
4817,48.0,1353.0,488.0,1945.0,487.0,2.4359,123700.0
4818,50.0,1757.0,522.0,2080.0,488.0,1.7225,180000.0
4819,51.0,1005.0,314.0,1227.0,306.0,2.4297,162500.0
4820,39.0,993.0,506.0,1765.0,464.0,1.2786,121900.0
4821,38.0,1864.0,515.0,1768.0,439.0,1.9336,190600.0
4822,35.0,2007.0,571.0,1513.0,554.0,2.1162,229200.0
4823,26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0
4824,33.0,2691.0,726.0,2390.0,681.0,2.4048,208300.0
4825,29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0
4826,29.0,2438.0,867.0,2114.0,753.0,0.8351,150000.0
4827,31.0,2206.0,501.0,1194.0,435.0,1.9531,227800.0
4828,52.0,1277.0,285.0,954.0,334.0,2.5833,234600.0
4829,24.0,2092.0,585.0,1757.0,538.0,1.7109,175000.0
4830,37.0,1470.0,399.0,1579.0,390.0,2.006,150000.0
4831,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0
4832,44.0,1941.0,579.0,2049.0,535.0,2.0405,143000.0
4833,41.0,1653.0,426.0,1868.0,393.0,1.78,162500.0
4834,35.0,1090.0,345.0,1605.0,330.0,2.1518,152800.0
4835,31.0,700.0,299.0,1272.0,298.0,2.1542,128100.0
4836,32.0,432.0,182.0,702.0,186.0,2.1471,125000.0
4837,42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0
4838,45.0,943.0,289.0,953.0,238.0,2.0673,151600.0
4839,42.0,907.0,378.0,822.0,288.0,1.2875,179200.0
4840,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,258300.0
4841,38.0,1501.0,437.0,1777.0,441.0,2.0848,135200.0
4842,22.0,3313.0,1235.0,2381.0,1063.0,0.7473,168800.0
4843,27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0
4844,46.0,2173.0,510.0,1343.0,476.0,2.025,135500.0
4845,52.0,1902.0,406.0,1233.0,385.0,2.8295,132200.0
4846,52.0,1173.0,284.0,814.0,295.0,2.45,111400.0
4847,44.0,1555.0,324.0,931.0,265.0,1.4712,105800.0
4848,45.0,1423.0,278.0,822.0,276.0,2.4519,98100.0
4849,52.0,1832.0,441.0,1186.0,420.0,1.2434,98400.0
4850,47.0,2241.0,559.0,1775.0,504.0,2.1571,147900.0
4851,40.0,1695.0,374.0,1138.0,357.0,2.7125,150000.0
4852,47.0,1315.0,,785.0,245.0,1.23,138400.0
4853,37.0,2781.0,766.0,2586.0,729.0,1.8564,187500.0
4854,34.0,2041.0,517.0,1479.0,495.0,2.1173,156600.0
4855,23.0,1703.0,397.0,1333.0,361.0,1.3187,127100.0
4856,46.0,1976.0,469.0,1409.0,431.0,2.2981,112100.0
4857,49.0,2120.0,483.0,1522.0,416.0,1.85,116800.0
4858,21.0,1641.0,491.0,1526.0,453.0,2.087,141300.0
4859,34.0,3184.0,772.0,2474.0,705.0,1.631,137500.0
4860,31.0,1933.0,478.0,1522.0,423.0,1.5781,119300.0
4861,29.0,515.0,229.0,2690.0,217.0,0.4999,500001.0
4862,50.0,395.0,232.0,948.0,243.0,1.7546,175000.0
4863,51.0,1280.0,422.0,1560.0,381.0,1.7115,125000.0
4864,19.0,460.0,241.0,890.0,229.0,1.6089,162500.0
4865,24.0,1283.0,545.0,1932.0,516.0,1.2969,160200.0
4866,25.0,1582.0,780.0,2390.0,719.0,1.4167,200000.0
4867,20.0,1193.0,454.0,1880.0,453.0,2.1806,180000.0
4868,44.0,1273.0,474.0,1754.0,460.0,1.6037,275000.0
4869,41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0
4870,40.0,2118.0,796.0,2195.0,658.0,1.7976,164600.0
4871,48.0,1521.0,513.0,1772.0,458.0,2.2232,162500.0
4872,39.0,2004.0,633.0,3050.0,621.0,1.875,127300.0
4873,52.0,281.0,103.0,470.0,96.0,1.9375,38800.0
4874,40.0,561.0,284.0,662.0,205.0,0.9234,187500.0
4875,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0
4876,25.0,1407.0,550.0,1193.0,472.0,1.2989,225000.0
4877,50.0,180.0,89.0,356.0,76.0,2.1944,158300.0
4878,52.0,142.0,47.0,137.0,45.0,1.8333,312500.0
4879,49.0,299.0,90.0,287.0,68.0,1.2096,100000.0
4880,52.0,1274.0,418.0,1655.0,368.0,2.1905,124000.0
4881,32.0,1375.0,448.0,1698.0,432.0,1.6302,130700.0
4882,38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0
4883,38.0,1091.0,349.0,1786.0,340.0,2.131,136500.0
4884,40.0,1259.0,362.0,1499.0,327.0,1.8382,126400.0
4885,37.0,1551.0,501.0,2173.0,474.0,2.1667,117700.0
4886,48.0,1465.0,440.0,1859.0,400.0,1.3134,96200.0
4887,46.0,1249.0,357.0,1607.0,331.0,2.0703,114800.0
4888,41.0,848.0,323.0,1428.0,313.0,1.5603,109600.0
4889,39.0,698.0,232.0,1046.0,228.0,2.2356,119500.0
4890,35.0,1368.0,486.0,2239.0,461.0,1.913,114300.0
4891,33.0,1676.0,525.0,2564.0,515.0,2.1957,100800.0
4892,28.0,481.0,136.0,596.0,128.0,1.2396,90300.0
4893,32.0,1311.0,410.0,1792.0,396.0,2.3304,119900.0
4894,48.0,542.0,150.0,571.0,114.0,1.8485,90600.0
4895,48.0,396.0,99.0,485.0,110.0,2.375,107500.0
4896,43.0,1456.0,444.0,2098.0,433.0,1.8929,99200.0
4897,31.0,1301.0,403.0,1952.0,377.0,2.1466,100800.0
4898,30.0,405.0,86.0,376.0,68.0,1.7813,127500.0
4899,45.0,782.0,270.0,1030.0,235.0,1.0898,93400.0
4900,36.0,879.0,262.0,1034.0,236.0,1.2857,99300.0
4901,43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0
4902,43.0,1575.0,475.0,1980.0,469.0,1.7425,100500.0
4903,30.0,962.0,291.0,1280.0,263.0,1.4464,110200.0
4904,38.0,697.0,208.0,749.0,206.0,1.4653,118800.0
4905,47.0,1269.0,323.0,1628.0,325.0,1.5089,115800.0
4906,37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0
4907,42.0,990.0,289.0,1167.0,281.0,1.4524,126800.0
4908,46.0,879.0,253.0,1010.0,221.0,2.1776,118300.0
4909,21.0,1314.0,375.0,1505.0,366.0,2.319,97200.0
4910,35.0,1193.0,355.0,1784.0,341.0,1.8652,116100.0
4911,35.0,1672.0,556.0,2106.0,519.0,1.2206,129200.0
4912,47.0,921.0,264.0,881.0,221.0,1.4327,114100.0
4913,43.0,1235.0,385.0,1745.0,372.0,2.0817,113300.0
4914,46.0,1748.0,428.0,1707.0,409.0,2.148,103800.0
4915,48.0,1869.0,461.0,1834.0,441.0,1.7052,107400.0
4916,47.0,780.0,237.0,888.0,215.0,1.75,95800.0
4917,43.0,2179.0,682.0,2624.0,609.0,1.8641,108200.0
4918,41.0,1733.0,492.0,1776.0,453.0,1.6221,104200.0
4919,36.0,1033.0,267.0,1112.0,229.0,1.7237,105800.0
4920,36.0,1176.0,309.0,1267.0,292.0,1.6382,105000.0
4921,32.0,1218.0,342.0,1292.0,304.0,1.5781,102900.0
4922,41.0,1768.0,475.0,1721.0,474.0,1.303,90400.0
4923,34.0,1905.0,552.0,2194.0,521.0,1.4792,95800.0
4924,23.0,588.0,157.0,716.0,173.0,1.2056,87500.0
4925,43.0,863.0,206.0,788.0,187.0,0.9463,95000.0
4926,29.0,1419.0,363.0,1696.0,317.0,2.2813,101300.0
4927,38.0,1715.0,414.0,1714.0,389.0,1.7132,108200.0
4928,44.0,448.0,116.0,504.0,96.0,1.875,98600.0
4929,41.0,1425.0,372.0,1803.0,353.0,1.6731,88200.0
4930,42.0,2261.0,574.0,2496.0,527.0,1.5556,98500.0
4931,39.0,1274.0,319.0,1362.0,324.0,2.1793,107900.0
4932,27.0,1611.0,479.0,1457.0,458.0,0.8941,91900.0
4933,37.0,2615.0,697.0,2484.0,630.0,1.9208,103400.0
4934,40.0,2099.0,599.0,2311.0,529.0,1.852,101500.0
4935,43.0,1638.0,434.0,1213.0,390.0,1.3403,110800.0
4936,43.0,1258.0,381.0,1276.0,358.0,1.8917,106900.0
4937,47.0,1865.0,465.0,1916.0,438.0,1.8242,95000.0
4938,36.0,2016.0,505.0,1807.0,464.0,1.6901,103500.0
4939,30.0,504.0,140.0,529.0,123.0,1.9531,100000.0
4940,35.0,932.0,294.0,1153.0,282.0,1.4886,100000.0
4941,38.0,1407.0,447.0,1783.0,402.0,1.8086,97100.0
4942,46.0,441.0,167.0,621.0,144.0,1.8824,162500.0
4943,46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0
4944,40.0,885.0,312.0,799.0,221.0,1.1667,143800.0
4945,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0
4946,27.0,2190.0,626.0,1768.0,528.0,1.2446,103800.0
4947,26.0,2001.0,582.0,2044.0,557.0,1.1563,118800.0
4948,42.0,2386.0,670.0,2327.0,661.0,1.6699,108000.0
4949,35.0,1147.0,290.0,818.0,281.0,1.7961,111700.0
4950,50.0,1463.0,354.0,912.0,293.0,1.7386,109400.0
4951,41.0,1046.0,216.0,727.0,201.0,1.6667,116900.0
4952,43.0,2255.0,533.0,1568.0,470.0,1.6955,115200.0
4953,39.0,2073.0,566.0,1246.0,547.0,2.0417,117100.0
4954,46.0,2217.0,489.0,1227.0,448.0,1.6851,108800.0
4955,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0
4956,52.0,2547.0,475.0,1417.0,444.0,1.8214,123200.0
4957,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0
4958,42.0,814.0,223.0,511.0,188.0,2.3942,123200.0
4959,50.0,2238.0,673.0,2247.0,583.0,1.6505,125000.0
4960,52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0
4961,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0
4962,52.0,1444.0,343.0,1154.0,334.0,2.0625,134400.0
4963,34.0,2305.0,775.0,2450.0,740.0,1.7143,132000.0
4964,46.0,1650.0,463.0,1992.0,458.0,2.3403,114100.0
4965,6.0,1487.0,468.0,1509.0,403.0,1.4639,112500.0
4966,39.0,751.0,207.0,1010.0,231.0,1.6036,137500.0
4967,30.0,1385.0,518.0,1730.0,472.0,1.0539,142500.0
4968,50.0,2601.0,794.0,3080.0,770.0,1.8656,122900.0
4969,43.0,713.0,245.0,880.0,237.0,1.2065,103600.0
4970,52.0,795.0,308.0,1118.0,275.0,1.2175,131300.0
4971,48.0,483.0,190.0,775.0,188.0,2.3309,126600.0
4972,38.0,3335.0,921.0,3612.0,887.0,2.125,118800.0
4973,42.0,1534.0,417.0,1295.0,380.0,2.0938,119200.0
4974,42.0,855.0,284.0,890.0,247.0,1.2778,112500.0
4975,44.0,2636.0,725.0,2182.0,651.0,1.432,124000.0
4976,48.0,1514.0,376.0,1353.0,344.0,2.1607,96100.0
4977,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0
4978,41.0,1807.0,493.0,1731.0,471.0,1.2347,111700.0
4979,52.0,1319.0,295.0,898.0,271.0,2.7727,128600.0
4980,40.0,1131.0,281.0,859.0,230.0,1.1806,134600.0
4981,52.0,1420.0,355.0,1080.0,353.0,1.5179,116100.0
4982,52.0,2579.0,494.0,1558.0,458.0,2.0809,109600.0
4983,52.0,1686.0,377.0,982.0,356.0,2.0958,116400.0
4984,52.0,1296.0,246.0,853.0,238.0,3.05,111600.0
4985,52.0,1542.0,309.0,939.0,276.0,1.6892,129100.0
4986,52.0,1718.0,354.0,1026.0,312.0,2.0,128000.0
4987,52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0
4988,52.0,2709.0,642.0,1751.0,613.0,2.1116,122500.0
4989,47.0,1551.0,362.0,1329.0,322.0,1.9792,116400.0
4990,48.0,2235.0,433.0,1363.0,433.0,1.6559,101400.0
4991,47.0,1525.0,359.0,982.0,333.0,2.0915,126600.0
4992,45.0,1489.0,339.0,791.0,316.0,2.2339,104800.0
4993,44.0,1703.0,358.0,789.0,249.0,1.7083,100000.0
4994,46.0,2608.0,636.0,1766.0,596.0,1.5846,114800.0
4995,47.0,2637.0,588.0,1903.0,521.0,1.8317,96500.0
4996,47.0,2212.0,533.0,1903.0,554.0,1.9853,101100.0
4997,46.0,2577.0,703.0,2446.0,687.0,1.275,98300.0
4998,46.0,2198.0,530.0,2067.0,497.0,2.0542,103400.0
4999,52.0,1283.0,342.0,1363.0,329.0,2.5848,101900.0
5000,49.0,2174.0,481.0,1861.0,484.0,1.7159,95000.0
5001,46.0,1211.0,321.0,1153.0,282.0,1.7849,99300.0
5002,52.0,3104.0,645.0,1498.0,581.0,2.6667,128000.0
5003,50.0,1655.0,256.0,672.0,260.0,4.2554,194300.0
5004,48.0,1949.0,308.0,823.0,340.0,3.3906,189700.0
5005,50.0,1842.0,377.0,817.0,341.0,3.1548,157700.0
5006,47.0,1745.0,371.0,1079.0,368.0,2.4022,123400.0
5007,46.0,2223.0,361.0,968.0,373.0,4.26,182600.0
5008,47.0,1320.0,259.0,653.0,291.0,3.7727,193000.0
5009,42.0,2043.0,378.0,869.0,416.0,3.5,181100.0
5010,44.0,4032.0,913.0,1622.0,848.0,2.4934,165800.0
5011,43.0,2227.0,564.0,956.0,472.0,2.0217,187500.0
5012,44.0,1762.0,463.0,786.0,445.0,1.9231,188500.0
5013,44.0,2182.0,492.0,878.0,493.0,1.9631,181300.0
5014,50.0,3250.0,693.0,2300.0,675.0,1.95,112600.0
5015,50.0,2189.0,460.0,1097.0,469.0,2.4583,120900.0
5016,47.0,1671.0,388.0,895.0,317.0,2.2054,121500.0
5017,47.0,825.0,187.0,416.0,173.0,2.3333,133300.0
5018,24.0,873.0,320.0,529.0,308.0,0.9304,151600.0
5019,43.0,2028.0,479.0,1074.0,394.0,2.5909,98700.0
5020,49.0,1407.0,269.0,889.0,283.0,1.9779,114200.0
5021,44.0,1918.0,387.0,1041.0,364.0,2.8542,126500.0
5022,46.0,1582.0,315.0,777.0,286.0,3.2083,149600.0
5023,48.0,2009.0,335.0,919.0,297.0,4.8125,170500.0
5024,48.0,1260.0,284.0,791.0,280.0,2.1875,115200.0
5025,43.0,1257.0,232.0,735.0,232.0,3.7167,108900.0
5026,43.0,2224.0,550.0,1598.0,545.0,2.8274,122500.0
5027,46.0,1217.0,322.0,662.0,305.0,3.1731,140300.0
5028,47.0,949.0,210.0,574.0,217.0,2.175,114700.0
5029,40.0,1298.0,277.0,791.0,255.0,3.2344,104300.0
5030,47.0,1528.0,331.0,864.0,308.0,1.9732,101000.0
5031,46.0,1611.0,339.0,921.0,314.0,3.0833,103300.0
5032,28.0,3889.0,1199.0,3121.0,1046.0,1.8806,113900.0
5033,32.0,1784.0,489.0,1472.0,476.0,1.6477,108900.0
5034,38.0,3063.0,796.0,2153.0,721.0,1.8472,149100.0
5035,48.0,2225.0,433.0,1170.0,401.0,2.9643,140400.0
5036,46.0,2126.0,409.0,1292.0,414.0,2.9315,149000.0
5037,47.0,2183.0,380.0,927.0,371.0,4.9531,180100.0
5038,47.0,2512.0,461.0,1082.0,426.0,3.8235,207600.0
5039,34.0,397.0,132.0,250.0,121.0,1.675,166700.0
5040,44.0,1448.0,314.0,861.0,310.0,2.2396,108600.0
5041,52.0,1778.0,320.0,795.0,279.0,3.5114,138800.0
5042,49.0,1412.0,333.0,901.0,328.0,1.7067,118600.0
5043,30.0,3112.0,931.0,2739.0,841.0,1.6531,118500.0
5044,44.0,2526.0,579.0,1423.0,573.0,2.5363,158800.0
5045,47.0,1830.0,369.0,922.0,377.0,4.1635,156400.0
5046,46.0,3745.0,798.0,1502.0,808.0,3.8643,195800.0
5047,33.0,3140.0,466.0,1214.0,464.0,6.5044,350400.0
5048,33.0,2263.0,430.0,900.0,382.0,4.4028,246800.0
5049,31.0,1893.0,450.0,819.0,426.0,4.3077,140600.0
5050,11.0,1249.0,313.0,625.0,336.0,0.8702,170500.0
5051,35.0,1359.0,359.0,655.0,341.0,2.5568,312500.0
5052,37.0,4291.0,1102.0,1941.0,953.0,1.7945,106300.0
5053,38.0,2318.0,735.0,1407.0,702.0,1.6187,266700.0
5054,44.0,1527.0,246.0,608.0,245.0,4.0357,187800.0
5055,34.0,3978.0,1073.0,2725.0,1035.0,1.7622,167900.0
5056,34.0,5218.0,1576.0,3538.0,1371.0,1.5143,118800.0
5057,27.0,3358.0,1069.0,2415.0,956.0,1.4589,87500.0
5058,33.0,3246.0,601.0,1585.0,603.0,3.6629,353200.0
5059,35.0,3776.0,,1583.0,749.0,3.5486,332100.0
5060,28.0,3085.0,621.0,1162.0,558.0,3.25,301000.0
5061,35.0,1138.0,304.0,1128.0,311.0,1.8818,100000.0
5062,37.0,1971.0,513.0,1673.0,464.0,1.4625,103000.0
5063,39.0,979.0,235.0,857.0,236.0,2.5547,108900.0
5064,41.0,1582.0,416.0,1422.0,370.0,1.0516,108300.0
5065,43.0,1902.0,398.0,1153.0,363.0,1.9375,112900.0
5066,44.0,1458.0,326.0,1159.0,283.0,1.1645,98200.0
5067,43.0,1534.0,384.0,1231.0,329.0,2.5437,94500.0
5068,44.0,1597.0,388.0,902.0,321.0,1.9556,93300.0
5069,45.0,1701.0,452.0,1484.0,427.0,1.84,91400.0
